Month,8410140,8413320,8418150,8449130,8447930,8454000,8452944,8447386,8454049,8452660,8461490,8465705,8516945,8519483,8531680,8534720,8548989,8539094,8545240,8551910,8536110,8557380,8573927,8574680,8573364,8594900,8577330,8635750,8632200,8637689,8638863,8631044,8651370,8652587,8658120,8665530,8721604,8723970,8724580,8725520,8726724,8728690,8729108,8729210,8729840,8762482,8761724,8768094,8770475,8770570,8770971,8771341,8771450,8775870,8776604,9755371,9751401,9075099,9075014,9063079,9063063,9063020,9459450,9455920,9455500,9454240,9455090,9453220,9452210,9451600,9450460,9449880,9444090,9444900,9447130,9446484,9440910,9435380,9432780,9431647,9419750,9418767,9416841,9415144,9414863,9414750,9414290,9412110,9410660,9410230,1617433,1615680,1612480,1619910,1890000
Jan,4.623033264720964,2.2888671562397116,3.0948984167702256,2.555299578247229,2.6729513340324718,3.6044753241225433,3.4119037267335557,3.7875655959615653,3.1725005742106718,4.266076147903236,4.596170539341918,3.2407339037535343,2.606147252632262,3.809593922286329,3.260698247079602,4.150159758044561,2.456603956670801,2.1330873965603883,2.8756169712551753,2.708297972611298,4.093572319838389,4.230431303666424,2.588810501766793,4.612016667206487,2.7148372694246365,3.5986267584659966,4.404254167884912,4.42678946101114,5.635601731823835,5.9565302090280525,5.981521495650704,5.1591198217584235,7.615348620745781,8.000038112661723,8.653744001799883,11.854748530585296,19.02111840660156,21.57035611333733,21.923940697906932,19.259947399285277,16.46024675557258,12.524095426681825,15.135631064701984,15.448196714975046,13.416368924174778,13.947540053656022,14.84045060163634,12.79000863503072,13.212700933411659,12.891913043149293,12.670711956754213,13.31966129547821,13.303279469585766,14.868888469549248,15.773293656523693,26.799915204321934,26.545697312130443,1.832870452234391,0.9256461053235573,0.5040886120610989,3.873481449995838,1.0804712418673967,3.90111620251412,-0.9426022369439582,4.3385972266684725,4.995644335354058,5.162748120808353,5.216298053995379,3.6389337348687127,6.2935787814585025,6.1816035798992255,8.027356110702394,7.965061367977033,8.047910054593647,9.040459949738407,8.913597326480451,7.897276274479414,9.74341759991749,10.084869194087007,10.542254959103055,10.613244329130813,10.748718454375577,11.527065598459778,9.624374767276164,11.190873795984334,11.097634739828738,11.4057673456405,13.09108915905087,15.123425322461744,14.89757631224863,25.437085024384,24.38471017045002,23.997994458472885,20.630312160631178,26.589495117001544
Feb,2.9222504908116904,0.8912702345013805,1.900182330393651,2.3131757302465634,1.6516827867040917,2.81109385093345,2.8376667637048416,3.1610846344237253,2.4848688559005443,3.2740319222067322,3.4274632579048556,2.180030242099171,1.6378368011051307,3.1697201275062237,2.9948749984958662,3.581003521683379,2.8950758746905296,2.3890233537126684,2.9421295747033334,2.8889450462807873,4.023305216094713,3.9619446325717185,2.64493474073324,4.07769827422292,2.8115514133412507,4.267290898652508,3.738781854291495,4.572182196493724,5.517924730291445,5.664478037757784,5.179846922921195,6.129330245558887,6.541224606262156,8.018229852679802,9.538047922855439,12.220123436832033,19.46214553601466,23.13647090275415,22.668216435134394,20.975816053839715,17.779421953048463,14.070904024123566,16.220715017718014,15.66951896901212,14.849045261534965,16.032789346074395,16.247124187253487,14.214097087449911,14.260516770956654,14.770754443935996,14.16197830988372,14.194563263479145,14.351318827736234,15.857237814821488,17.741466100011674,26.585828168566884,26.40138751099121,1.5896407497425926,1.0958190959565368,0.31040409155351073,3.7279474297306456,0.4645147473027264,3.1944594243521993,-1.0228370976414622,3.8667094941032016,4.518980357051101,4.438869765175554,4.680411846160908,3.344573695727943,5.699205415491951,5.910175461457315,7.8671220392224575,7.887754422970382,7.92897949213725,8.496571488432922,8.310892664468968,8.011668392558315,9.90835554685249,10.219815728167292,10.39879969797939,10.655510057285023,10.651993142722263,11.293252295730438,10.98433343347693,11.92011613231957,12.35375266784909,11.872005675400786,12.992772035645862,15.18779341984205,14.928638121781658,25.18158572265502,24.138088795148168,23.86910316891811,20.127951298545348,26.401730428162296
Mar,2.728044045089662,1.7320771029204631,2.8829955161718686,4.8509680212265,3.4270889208485245,4.571095474444943,4.884730269618813,5.4555818839237284,4.401235011141828,4.3651533490018775,4.745051852208198,4.122168633302545,3.9076058129608544,5.255205269170743,5.711493171807212,5.508623471781496,6.313465120990316,5.78569788144292,6.072215386483549,6.496581985777538,6.846613923383126,6.386131310554288,6.694089447916125,7.044691644114622,6.454105820261942,8.463917260647602,6.801199801087779,8.358072429208251,8.49704029685746,8.781891989517241,7.72503450224471,9.610406778818039,7.920864991565885,10.987735631065773,13.549558664880148,15.405176107399386,21.579950568096557,24.848306989934947,24.089420283712094,23.098624602553194,20.64207274778681,17.687948752667676,19.210964763206167,18.378311164464893,18.461019004670586,19.889575433136912,19.34455009831306,18.202964320639566,18.135294022455337,18.441836089909113,18.256934199066357,17.872141275642058,17.78140853208765,18.899473103183393,21.019534372479566,26.895304530061882,26.829583289954204,1.4462555783578572,2.6455587921815713,2.464352072720819,4.809989160512611,1.6050049254550092,2.9846287892668624,-0.9533612662936384,3.642033319565516,4.559242586622103,4.281365285312074,4.535722629847184,3.5803271974691095,5.622657243677396,6.005640925251641,8.046606578952519,8.1502825290026,8.1381854112884,8.422684882207093,8.2402391404642,9.119214406304193,10.375003154858899,10.496308229578906,10.221857368286852,10.831195329720071,10.684570043299894,10.81256938162377,13.229244818160431,13.05351467161242,14.027227102693825,12.403137428815086,12.67145685131647,15.108823873354204,15.361003203959212,25.334315116532213,24.291286440848232,24.285318566905357,20.59692021387548,26.757750813811846
Apr,4.099289615748565,4.554014707525213,5.585748422875168,9.52841213998514,7.455988778838547,8.742236842951282,9.39996882646238,9.445604766215048,8.41633161877874,7.664268783021522,8.259637080184284,8.404391789166679,8.324159737035458,9.59958446442236,10.24747285493135,9.304905887775508,11.936262049280232,11.35044470104967,11.557984098355861,12.194824427893627,11.596780777185616,10.82933295466108,12.973747465484703,12.72097513321965,12.24188940429464,14.805918270483243,12.375738188981568,13.989299383626287,13.073844766817658,14.117506812901098,12.459507601796135,14.963863502513009,11.241387207698098,15.647822775959657,18.294885783436193,19.745794221095238,24.250176009660446,26.812950500992873,26.034523480204765,25.743658734989513,23.811300525012616,21.112293438570113,22.642212707371865,21.154914333706692,21.97113972248979,23.355676835923823,22.92887428160945,21.99668653540149,21.93729678625718,22.204008762871666,21.865724187205387,22.109124310971414,21.651528102084193,22.609471086819138,24.276150681959418,27.405026861033576,27.660457004157326,2.3920647318332886,7.199734189677083,8.125815595236357,8.526864766148371,6.139708721586112,3.438647007784199,0.8262330086285551,4.694447454628478,5.464882157322069,4.850795010708449,5.700704317289876,4.929109920304715,6.561674562152823,6.867630974730414,8.763175203137813,8.939809789043485,8.897388249581168,8.96952804973694,8.703292467004959,11.10659769180307,11.187906587648358,11.204479588548502,10.140119474044443,11.19712275699027,10.98076055280305,9.952600718097855,15.532594319300278,13.979116045191134,15.654842356494628,12.78225757616464,11.938268331385794,14.85219786417652,15.999435156569575,25.743154318679608,24.620430205641558,25.10926440807202,21.776356159721953,27.318316218206466
May,5.9610646198208075,7.96828003176185,8.973459694875018,14.18166658946674,12.482071668609104,13.478696291398423,14.509601079139623,14.281564089667356,13.299189279998815,12.244163754989334,12.057427636444697,13.332154548101348,13.401410618383062,14.57843340503242,15.276003639150616,13.581766848865488,17.49034324360903,17.061277736585797,17.15697175856103,17.953403594996164,16.43717152600496,15.584119743672774,19.031549275890917,18.464434186251893,18.06322564101746,19.793349737021558,18.12366314951288,19.54749658216216,18.094807663299324,19.43386307235823,17.56491712989958,20.016389766206977,15.598528938347318,20.31707001143433,22.622114521225793,24.198564172294155,26.34119994039655,28.828674466178033,28.250109642535605,28.10983882570953,27.388824281011722,25.09879575555259,26.290699717951664,24.866598517930097,25.995705769165877,27.14856351527741,26.828722545593624,25.986933907522715,25.692290503058597,26.141813393583824,25.71402673595741,25.72781360270878,26.095793597805535,26.140960928501155,27.507656539784946,27.962205313709973,28.46585864310925,6.877328049399453,11.41244852491727,14.218058432531432,13.186743358901508,11.99883152158957,4.9427435921104,7.0260487236494455,6.208167481685573,8.09247515138418,7.118900765820711,8.183877042106147,6.62638661472103,8.571881559205499,9.127603142429571,9.686836857021845,9.830298189405854,9.859193268977606,10.109230543914034,9.746673466367278,13.69661459370831,12.0447628574858,11.971357433865766,9.786265893045282,11.613800052939274,11.215252363630245,9.836402545147637,17.87175741132247,15.24834391056946,17.46934246021792,13.320394494665418,12.325689188829653,16.364690638336715,17.837501275831972,26.411736885113275,25.368213742259265,26.07161090246415,23.085694981581966,28.17353304758604
Jun,8.183338135594244,11.007590479188133,12.576152734977251,19.114355777794835,17.609625144636535,18.583475698140667,19.664000985571267,19.847496070951056,18.461155065689375,17.143234221719464,16.60515012970079,18.49383277283436,17.976806103832114,19.913919220401212,20.983671247188454,18.226618946844265,23.142613502906187,22.727674027348332,22.482287967486034,23.80632409834076,21.098927837554374,20.285848654876283,24.970671755695783,23.69580228353473,23.763147055111748,25.287189007917963,23.59558275782702,24.679461052101342,23.200698085645644,24.570789709898456,22.56987354753346,24.900625807813437,19.788776843064692,24.984494413536755,26.56435057632504,27.98876156724675,27.959345076581297,30.90686385261564,30.0268320064585,29.883605232972112,30.128557235949753,28.1601724456992,29.398323167166648,27.77104499512171,28.88350392008714,30.174407491653117,29.495881647840406,29.556875549800335,29.30681414298262,29.453229821283276,28.946709057017358,28.980207234391443,29.345829701369322,28.59255326299038,29.95075035998232,28.72109957402079,29.057541634954372,12.327928256649066,15.64409094582315,20.657064055256395,19.110421793204384,18.872816821475627,7.338920524578346,12.388839128435125,8.003744972842519,9.72547252194906,9.861091613474617,10.852163690068558,8.29230177807153,10.722310628604262,11.987671163619503,10.507186545537444,10.455991821011999,10.653800602032144,11.43942458594637,11.027244358544719,15.564746625055896,12.421090375072295,12.360237064998163,9.419007476248881,12.110025128531856,11.730341673907144,9.96203079879518,19.930385868709923,16.60288394695502,19.10230763049482,14.202712358108121,13.53334379320459,17.57576806092625,19.068902576815365,26.943710491631723,25.93928165109832,27.08650409143293,25.40579701875502,29.222371444873218
Jul,10.359010401909664,13.517806576115484,15.059935568366495,23.36572023412381,21.762520304148136,22.619810429243053,23.764922208882883,24.11262215305888,22.469238050379257,20.652236625871527,20.689536640657018,22.843700554344256,21.085924673752945,23.411196635293656,24.645270621247793,20.681954248982137,26.755117404515385,26.36292133263279,26.202929562043174,27.619907562792125,23.478810075579993,22.793956154528033,28.239600316695817,27.037864563881186,27.000131066162083,28.313634504984616,27.049662989290812,27.782793012963207,25.96494523416593,27.414198390147632,24.968694873323898,27.717179083813363,21.388895399605403,26.988769007573577,28.726506887751693,29.576836561526456,28.194848880581954,31.74371587139217,30.807452040049142,30.567844291354604,30.92606540240916,29.41136951593853,30.4708307872623,29.031761770194713,30.070818084988762,30.64680160010699,30.480005198809764,30.41792078430221,30.68675415228946,30.734293244260456,29.69411968965409,29.944768108466086,30.446639601619058,28.81695576182484,30.482243370703486,29.017720202307267,29.08862473830133,15.967618305373916,20.842691299425546,23.930254919632613,23.148117621701235,23.703020693991608,9.907714126189136,14.324063389209194,9.683669528244826,11.042748446095057,12.395377042999307,12.519354674985665,9.269463966277117,12.733651181943426,13.589564508171991,11.323704772575791,11.074772179661917,11.340460761116578,12.643446917797856,12.3049600383608,16.641635272718528,12.070740901694387,12.00526390474191,9.401804989551893,14.024464721136434,12.371355899435699,10.677888639360011,20.973135965372112,17.644415897891566,20.069285819684474,15.351024671029807,14.69774183071174,17.9208325832491,19.69826497391336,27.453563383013666,26.396742468907217,27.388773031577212,26.834497318673566,29.56619839981647
Aug,11.902842755905967,14.596235665492353,16.098109067834105,23.98672302439914,22.65236995077488,23.311318075774288,24.119976443128746,24.671671955689856,23.058786686100184,21.41803323269132,22.009892421023274,24.253987382424935,23.068462172904194,24.292264870471666,24.988166953686097,22.850149672012243,26.033263186234763,26.001118116772815,26.21577285221065,27.379579432679623,24.502637383508265,23.70921109699123,27.762245137611163,27.354988096909366,26.746058008044997,27.826259172131905,27.300045413021316,27.583176650845108,26.14415198709425,27.60974250909821,25.474868028517392,27.1353165785646,23.307152344584782,26.76615973469203,28.383220338598523,29.44683226942337,28.56771695267913,31.662186060543707,31.03820382968236,30.612795504766837,30.932834321784835,29.531112337697856,30.658264846357053,29.787465049761703,30.175414243401427,30.4721691280412,30.57460526659359,30.638218891709364,31.177381464099675,30.970751199524305,29.946454571449205,30.378637675361755,30.86117032816,29.467132524691124,30.825325329163306,29.488143800408796,29.5471215764092,17.649172901889216,21.93531903710284,24.10804065457783,23.713895904034985,24.232591495413992,11.276982419064142,13.87845663769831,10.68710413277746,11.823028944830963,13.651744784865583,13.177116386251662,9.697380996150066,13.829643179582598,13.712316939960154,11.620633790422728,11.226776209620054,11.644888603331024,13.251448966803423,12.938519680515162,16.9909251493293,12.188714741836737,12.226644936670953,10.472739983399608,14.811249628488543,12.944043964374202,11.468612115708657,20.940998634868684,18.19147090677535,20.313722913899234,16.175672504720715,15.176847554002936,18.167835301305335,20.16112527668125,27.850994274817488,26.778009497904307,27.723826428367207,27.551082623304428,29.746122998131227
Sep,12.43449022920609,13.82838286568654,15.563305835861767,20.904456105192732,20.843502857866,21.23431617670504,21.7179528282399,22.07475031061383,20.961511296046858,19.857974793922814,20.903039221210754,22.452175462701547,22.14746251770272,22.202009355377808,22.42630772196603,22.336844192183804,22.505492017859037,22.519407491582783,23.302287475934467,24.18742535371242,23.33684026978282,22.61898107278153,24.358883636663414,24.97890847031181,23.499515936290113,24.470316137840108,24.684914837352974,24.317187526510203,24.31701261048416,25.364201854058873,24.208552229115075,24.265881059675966,23.91629436832668,24.555213449023615,25.698780427917644,27.517470495015875,29.136112275768056,30.747292766093345,30.1774651705074,29.589386849852875,29.47504292809916,27.98556766626595,29.339893307073662,28.79974737406161,28.61700551678117,28.62278109361552,28.722535711727865,28.738697137228577,29.22630337938661,28.97532518009335,28.12902141487089,28.757836284922206,29.209668776661932,28.98810965977178,29.342250143757184,29.828623336460716,29.926022267562097,16.320301517842168,18.907611368074686,21.271457594984923,21.526911467608247,21.558985687054985,10.847130239683377,11.606734216413345,10.379352501795273,11.50260355396322,12.576741678998811,12.27056818827265,8.984079958336117,13.060442951000566,12.383358231462305,11.241998963106031,10.68720449312378,11.2502215094985,13.148468853910002,12.935394398434457,16.06550968372727,12.712155696917952,12.270176078466555,11.12774949467564,13.936196725543473,12.902812297328241,11.886020226892672,20.280429735956105,18.020699148891172,19.76172027681813,16.253618068985688,15.345397346828598,18.50782169181366,19.697317382054777,27.992135364232563,26.97516951386409,27.834185243212065,27.512842645945533,29.629515967574534
